TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"9011845","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter","","267/298","Promo","Heavily Played Foil","","","","","","0","",""
"9011846","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter","","267/298","Promo","Damaged Foil","","","","","","0","",""
"9055296","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Best Of)","","267/298","Promo","Near Mint Foil","","","","","","0","",""
"9055297","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Best Of)","","267/298","Promo","Lightly Played Foil","","","","","","0","",""
"9055298","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Best Of)","","267/298","Promo","Moderately Played Foil","","","","","","0","",""
"9055299","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Best Of)","","267/298","Promo","Heavily Played Foil","","","","","","0","",""
"9055300","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Best Of)","","267/298","Promo","Damaged Foil","","","","","","0","",""
"9244778","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Prize Wall)","","267/298","Promo","Near Mint","1999.00","","4850.0000","4850.0000","","0","",""
"9244779","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Prize Wall)","","267/298","Promo","Lightly Played","","","","","","0","",""
"9244780","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Prize Wall)","","267/298","Promo","Moderately Played","","","","","","0","",""
"9244781","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Prize Wall)","","267/298","Promo","Heavily Played","","","","","","0","",""
"9244782","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Bounty Hunter (Metal) (Prize Wall)","","267/298","Promo","Damaged","","","","","","0","",""
"9048995","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Buccaneer","","193/298","Promo","Near Mint Foil","189.93","","302.9900","300.0000","","0","",""
"9048996","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Buccaneer","","193/298","Promo","Lightly Played Foil","","","","","","0","",""
"9048997","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Buccaneer","","193/298","Promo","Moderately Played Foil","","","","","","0","",""
"9048998","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Buccaneer","","193/298","Promo","Heavily Played Foil","","","","","","0","",""
"9048999","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Miss Fortune, Buccaneer","","193/298","Promo","Damaged Foil","","","","","","0","",""
"9289596","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mister Root","","127/219","Promo","Near Mint Foil","0.60","","1.9400","0.4500","","0","",""
"9289597","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mister Root","","127/219","Promo","Lightly Played Foil","1.00","","1.9900","0.5000","","0","",""
"9289598","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mister Root","","127/219","Promo","Moderately Played Foil","","","","","","0","",""
"9289599","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mister Root","","127/219","Promo","Heavily Played Foil","","","","","","0","",""
"9289600","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mister Root","","127/219","Promo","Damaged Foil","","","","","","0","",""
"9289616","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mosstomper","","047/219","Promo","Near Mint Foil","0.28","","1.5900","0.1000","","0","",""
"9289617","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mosstomper","","047/219","Promo","Lightly Played Foil","","","1.9900","0.5000","","0","",""
"9289618","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mosstomper","","047/219","Promo","Moderately Played Foil","","","","","","0","",""
"9289619","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mosstomper","","047/219","Promo","Heavily Played Foil","","","","","","0","",""
"9289620","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mosstomper","","047/219","Promo","Damaged Foil","","","","","","0","",""
"9289611","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mutated Mouser","","036/219","Promo","Near Mint Foil","0.70","","1.9800","0.4900","","0","",""
"9289612","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mutated Mouser","","036/219","Promo","Lightly Played Foil","1.57","","2.3400","0.8500","","0","",""
"9289613","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mutated Mouser","","036/219","Promo","Moderately Played Foil","","","","","","0","",""
"9289614","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mutated Mouser","","036/219","Promo","Heavily Played Foil","","","","","","0","",""
"9289615","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mutated Mouser","","036/219","Promo","Damaged Foil","","","","","","0","",""
"9012007","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mystic Poro","","171/298","Common","Near Mint Foil","1.72","","2.8900","1.4000","","0","",""
"9012008","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mystic Poro","","171/298","Common","Lightly Played Foil","0.55","","5.9900","4.5000","","0","",""
"9012009","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mystic Poro","","171/298","Common","Moderately Played Foil","","","","","","0","",""
"9012010","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mystic Poro","","171/298","Common","Heavily Played Foil","","","","","","0","",""
"9012011","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Mystic Poro","","171/298","Common","Damaged Foil","","","","","","0","",""
"9164904","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Navori Scout","","037/221","Promo","Near Mint Foil","0.24","","1.5100","0.0200","","0","",""
"9164905","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Navori Scout","","037/221","Promo","Lightly Played Foil","0.25","","1.7400","0.2500","","0","",""
"9164906","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Navori Scout","","037/221","Promo","Moderately Played Foil","","","","","","0","",""
"9164907","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Navori Scout","","037/221","Promo","Heavily Played Foil","","","","","","0","",""
"9164908","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Navori Scout","","037/221","Promo","Damaged Foil","","","","","","0","",""
"9447499","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ol' Poro","","029/166","Common","Near Mint Foil","1.57","","2.6800","1.1900","","0","",""
"9447500","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ol' Poro","","029/166","Common","Lightly Played Foil","","","","","","0","",""
"9447501","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ol' Poro","","029/166","Common","Moderately Played Foil","","","","","","0","",""
"9447502","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ol' Poro","","029/166","Common","Heavily Played Foil","","","","","","0","",""
"9447503","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ol' Poro","","029/166","Common","Damaged Foil","","","","","","0","",""
"9011912","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune","","214b/298","Promo","Near Mint Foil","3.67","","4.4900","3.0000","","0","",""
"9011913","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune","","214b/298","Promo","Lightly Played Foil","4.21","","6.1600","4.2100","","0","",""
"9011914","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune","","214b/298","Promo","Moderately Played Foil","","","","","","0","",""
"9011915","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune","","214b/298","Promo","Heavily Played Foil","","","","","","0","",""
"9011916","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune","","214b/298","Promo","Damaged Foil","","","6.6800","5.6900","","0","",""
"9342218","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (R06c)","","R06c","Promo","Near Mint","20.78","","18.9900","18.9900","","0","",""
"9342219","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (R06c)","","R06c","Promo","Lightly Played","","","","","","0","",""
"9342220","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (R06c)","","R06c","Promo","Moderately Played","","","","","","0","",""
"9342221","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (R06c)","","R06c","Promo","Heavily Played","","","","","","0","",""
"9342222","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (R06c)","","R06c","Promo","Damaged","","","","","","0","",""
"9447594","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (Vendetta)","","R06b","Common","Near Mint Foil","13.01","","11.9400","10.4400","","0","",""
"9447595","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (Vendetta)","","R06b","Common","Lightly Played Foil","","","13.6700","12.0800","","0","",""
"9447596","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (Vendetta)","","R06b","Common","Moderately Played Foil","","","","","","0","",""
"9447597","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (Vendetta)","","R06b","Common","Heavily Played Foil","","","","","","0","",""
"9447598","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Order Rune (Vendetta)","","R06b","Common","Damaged Foil","","","","","","0","",""
"9193878","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ornn, Fire Below the Mountain (Metal) (Best Of)","","189/221","Promo","Near Mint Foil","","","","","","0","",""
"9193879","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ornn, Fire Below the Mountain (Metal) (Best Of)","","189/221","Promo","Lightly Played Foil","","","","","","0","",""
"9193880","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ornn, Fire Below the Mountain (Metal) (Best Of)","","189/221","Promo","Moderately Played Foil","","","","","","0","",""
"9193881","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ornn, Fire Below the Mountain (Metal) (Best Of)","","189/221","Promo","Heavily Played Foil","","","","","","0","",""
"9193882","Riftbound League of Legends Trading Card Game","Riftbound Organized Play Promotional Cards","Ornn, Fire Below the Mountain (Metal) (Best Of)","","189/221","Promo","Damaged Foil","","","","","","0","",""
